user_id,hashtag,no_of_uses
6666937415414693894,bluelivesmatter,2
6666937415414693894,asianamerican,2
6666937415414693894,covid19,2
6666937415414693894,nomask,2
6666937415414693894,trumplies,2
6666937415414693894,blacklivesmatter,2
6666937415414693894,trump2020,4
6666937415414693894,alllivesmatter,3
6661713473129185286,fortheboys,2
6661713473129185286,clt,2
6661713473129185286,k9,2
6661713473129185286,merica,2
6661713473129185286,police,2
6661713473129185286,fyp,4
6661713473129185286,nc,2
6661713473129185286,backtheblue,4
6661713473129185286,stayathome,2
6661713473129185286,bluelivesmatter,2
6661713473129185286,america,2
6661713473129185286,essential,2
6661713473129185286,towtruck,2
6661713473129185286,igy6,2
6661713473129185286,wrecker,2
6661713473129185286,towlife,2
6661713473129185286,slowdownmoveover,2
6661713473129185286,foryoupage,4
6661713473129185286,alllivesmatter,2
6813001430241215493,umbrellaheights,3
6813001430241215493,police,3
6813001430241215493,fyp,2
6813001430241215493,spinart,3
6813001430241215493,backtheblue,3
6803832589100549125,policelivesmatter,2
6803832589100549125,bluelivesmatter,2
6803832589100549125,rip,2
6803832589100549125,ripjacobhancher,2
6803832589100549125,police,2
6803832589100549125,jacobhancher,2
6803832589100549125,backtheblue,2
6824492276968047622,blacklivesmatter,3
6824492276968047622,blm,2
6824492276968047622,blmmovement,2
6824492276968047622,bluelivesmatter,2
6824492276968047622,alllivesmatter,3
6734127944585200646,alllivesmatter,2
6734127944585200646,blm,2
6734127944585200646,bluelivesmatter,2
6693794943943181317,cops,3
6693794943943181317,greenscreen,2
6731028359654212613,2a,2
6731028359654212613,blm,2
6731028359654212613,purge,2
6731028359654212613,riots2020,2
6731028359654212613,foryoupage,2
6731028359654212613,bluelivesmatter,2
6731028359654212613,trump2020,2
6731028359654212613,constitution,2
6731028359654212613,4u,2
6731028359654212613,christian,2
6731028359654212613,alllivesmatter,2
6724290644078281733,breonnataylor,2
6724290644078281733,attorney,3
6724290644078281733,justiceforgeorgefloyd,7
6724290644078281733,blm,9
6724290644078281733,bluelivesmatter,2
6724290644078281733,justiceforahmaud,3
6724290644078281733,greenscreen,6
6724290644078281733,lawyer,2
6724290644078281733,blacklivesmatter,10
6724290644078281733,alllivesmatter,2
6578132629383397382,allcopsarebrave,3
6578132629383397382,bluelivesmatter,3
6578132629383397382,igy6,3
6578132629383397382,alllivesmatter,2
6578132629383397382,backtheblue,3
6578132629383397382,igotyour6,3
6831337350695224325,humanizethebadge,2
6831337350695224325,bluethinline,2
6831337350695224325,policeman,2
6831337350695224325,bluelivesmatter,2
6831337350695224325,fyp,2
6831337350695224325,copchallenge,2
6831337350695224325,humanizingthebadge,2
6831337350695224325,cophumor,2
6689157080261362694,trump,2
6689157080261362694,fyp,4
6689157080261362694,donaldtrump,2
6689157080261362694,blm,4
6689157080261362694,racist,2
6689157080261362694,acab,3
6689157080261362694,blacklivesmatter,2
6689157080261362694,foryoupage,4
18139938,popo,2
18139938,respect,2
18139938,bluelivesmatter,2
18139938,thinblueline,2
18139938,alllivesmatter,2
6859182473840444421,supportthepolice,3
6859182473840444421,supporttheblue,3
6859182473840444421,policelivesmatter,3
6859182473840444421,thinblueline,3
6859182473840444421,police,2
6859182473840444421,backtheblue,4
6859182473840444421,bluelivesmatter,4
6859182473840444421,trumpsquad2020,2
6859182473840444421,defendthepolice,2
6859182473840444421,jewsforblue,2
6859182473840444421,trump2020,4
6815376550558139398,dadjokes,15
6815376550558139398,thinblueline,26
6815376550558139398,fyp,9
6815376550558139398,tomybestfriend,2
6815376550558139398,backtheblue,26
6815376550558139398,altrocktober,3
6815376550558139398,copsoftiktok,25
6815376550558139398,humanizethebadge,6
6815376550558139398,feelinggood,2
6815376550558139398,igy6,22
6815376550558139398,boo,2
6815376550558139398,policewife,5
6643603668313030661,alllivesmatter,2
6643603668313030661,blacklivesmatter,2
6643603668313030661,bluelivesmatter,2
6798150087916045318,trump2020,2
6798150087916045318,liberallogic,2
6798150087916045318,backtheblue,2
6802713155388998662,politics,2
6802713155388998662,latinosfortrump,3
6802713155388998662,greenscreen,2
6802713155388998662,latinosfortrump2020,2
6802713155388998662,trump2020,3
6802713155388998662,alllivesmatter,3
6514691450323746825,foryou,2
6514691450323746825,blm,2
6514691450323746825,backtheblue,3
6514691450323746825,prayers,2
6514691450323746825,bluelivesmatter,2
6514691450323746825,fyp,3
6514691450323746825,alllivesmatter,2
6514691450323746825,officerdown,2
6514691450323746825,borderpatrol,2
6664626220309151749,406,4
6664626220309151749,fyp,2
6664626220309151749,patriot,4
6664626220309151749,rancher,7
6664626220309151749,snowflakes,3
6664626220309151749,comedy,4
6664626220309151749,bluelivesmatter,4
6664626220309151749,greenscreen,3
6664626220309151749,funny,4
6664626220309151749,mtrancher,4
6664626220309151749,partiot,3
6664626220309151749,foryoupage,7
6664626220309151749,usalife,2
6664626220309151749,trump2020,5
6664626220309151749,alllivesmatter,7
6664626220309151749,montana,4
6797217058360280069,viral,2
6797217058360280069,bluelivesmatter,2
6797217058360280069,fyp,2
6756995745523729413,blacklivesmatter,2
6756995745523729413,alllivesmatter,2
6756995745523729413,bealight,2
6756995745523729413,bluelivesmatter,2
6756995745523729413,compassion,2
6756995745523729413,fyp,2
6756995745523729413,love,2
6756995745523729413,minneapolis,2
6740040992232391686,cops,2
6740040992232391686,viral,2
6740040992232391686,trump,5
6740040992232391686,thinblueline,4
6740040992232391686,police,3
6740040992232391686,fyp,5
6740040992232391686,donaldtrump,4
6740040992232391686,backtheblue,5
6740040992232391686,bluelivesmatter,5
6740040992232391686,lovecops,2
6740040992232391686,foryou,3
6740040992232391686,survey,4
6740040992232391686,foryoupage,4
6740040992232391686,blowthisup,2
6740040992232391686,trump2020,4
6618120755299434502,enoughisenough,2
6618120755299434502,bluelivesmatter,2
6618120755299434502,police,2
6618120755299434502,lawenforcement,2
6813555274918691846,republicanhypehouse,3
6813555274918691846,alm,3
6813555274918691846,conservative,3
6813555274918691846,kag,3
6813555274918691846,usa,3
6813555274918691846,maga,3
6813555274918691846,republican,3
6813555274918691846,conservativehypehouse,3
6813555274918691846,trumptrain,2
6813555274918691846,trump2020,3
6813555274918691846,alllivesmatter,2
6767774242148893701,detective,2
6767774242148893701,viral,4
6767774242148893701,backthebadge,6
6767774242148893701,fyp,6
6767774242148893701,cophumor,2
6767774242148893701,backtheblue,5
6767774242148893701,tiktok,2
6767774242148893701,mexicancop,2
6767774242148893701,backtheblueforever,2
6767774242148893701,copsoftiktok,6
6767774242148893701,linestepperchallenge,2
6767774242148893701,4youpage,5
6767774242148893701,whitecop,2
6767774242148893701,copslife,2
6767774242148893701,christiancops,3
6812394429552018437,youhaditcoming,2
6812394429552018437,alllivesmatter,2
6812394429552018437,usa,2
6812394429552018437,riots,2
6812394429552018437,comments,2
6812394429552018437,bluelivesmatter,2
6812394429552018437,sheep,2
6812394429552018437,minneapolis,2
6812394429552018437,react,2
6747780025511314438,bluelivesmatter,2
6747780025511314438,trump2020,2
91457811456413696,blm,3
91457811456413696,backtheblue,2
6794192736955810821,police,2
6726753111056385029,1312,2
6726753111056385029,fyp,3
6726753111056385029,blm,2
6726753111056385029,bluelivesmatter,3
6726753111056385029,acab,2
6726753111056385029,foryou,3
6726753111056385029,blacklivesmatter,3
6726753111056385029,foryoupage,2
6726753111056385029,alllivesmatter,3
6863743485842998278,policeoftiktok,3
6863743485842998278,foryoupage,3
6863743485842998278,policelivesmatter,3
6863743485842998278,fypシ,3
6863743485842998278,bluelivesmatter,3
6863743485842998278,thinblueline,3
6863743485842998278,walkinmyshoes,3
6863743485842998278,trump2020,3
6863743485842998278,defendnotdefund,3
6863743485842998278,fyp,3
6863743485842998278,🇺🇸,3
6863743485842998278,backtheblue,3
6821118098083726341,duet,2
6821118098083726341,getthisontheforyoupage,2
6821118098083726341,createforacause,2
6821118098083726341,bluelivesmatter,2
6821118098083726341,trump2020,2
6821118098083726341,maga,2
6821118098083726341,alllivesmatter,2
6821118098083726341,abortionismurder,2
6597340671051563014,breonnataylor,3
6597340671051563014,viral,3
6597340671051563014,foryoupage,3
6597340671051563014,bluelivesmatter,2
6597340671051563014,thinblueline,2
6597340671051563014,trump2020,2
6597340671051563014,fyp,3
6597340671051563014,trending,3
6597340671051563014,stitch,3
6813729512355578886,copcar,4
6813729512355578886,thinblueline,4
6813729512355578886,police,3
6813729512355578886,backtheblue,5
6813729512355578886,leo,3
6813729512355578886,copsontiktok,2
6813729512355578886,coolcops,4
6813729512355578886,bluelivesmatter,2
6813729512355578886,lawenforcment,2
6813729512355578886,policecar,5
6813729512355578886,fordcrown,5
6813729512355578886,fordcrownvictoria,2
6813729512355578886,crownvic,2
6813729512355578886,alllivesmatter,2
6813729512355578886,woah,2
6684369984540066821,blm,2
6684369984540066821,biden2020,2
6684369984540066821,viral,2
6684369984540066821,foryoupage,2
6684369984540066821,bluelivesmatter,2
6684369984540066821,memes,2
6684369984540066821,funny,2
6684369984540066821,backtheblue,2
6760037148529476613,fyp,2
6760037148529476613,maga,2
6760037148529476613,alllivesmatter,2
6810929409932198918,backtheblue,2
6810929409932198918,lawenforcement,2
6874598533045421062,cops,2
6874598533045421062,biden2020,2
6874598533045421062,fyp,2
6874598533045421062,wethepeople,2
6874598533045421062,blm,2
6874598533045421062,bluelivesmatter,2
6874598533045421062,burden,2
6874598533045421062,maga,2
6874598533045421062,blacklivesmatter,2
6874598533045421062,trump2020,2
6874598533045421062,burdenworld,2
6697627729456038918,foryou,2
6697627729456038918,policek9,2
6697627729456038918,foryoupage,2
6697627729456038918,bluelivesmatter,2
6697627729456038918,hillsboroughcounty,2
6697627729456038918,police,2
6697627729456038918,fyp,2
5835449,america,2
5835449,fyp,2
6809791567710569477,police,3
6809791567710569477,fyp,3
6809791567710569477,backtheblue,3
6809791567710569477,lawenforcement,2
6809791567710569477,sad,3
6809791567710569477,foryou,2
6851039916768969734,TimeWarpScan,2
6821255722806871046,k9copsoftiktok,2
6821255722806871046,k9,3
6821255722806871046,koaheadandrun,2
6821255722806871046,backtheblue,3
6798611177711617030,foryou,2
6798611177711617030,foryoupage,2
6798611177711617030,maga,2
6798611177711617030,bluelivesmatter,3
6798611177711617030,trump2020,3
6798611177711617030,fyp,3
6798611177711617030,3kfollowers,2
6798611177711617030,foryoupagee,2
6798611177711617030,backtheblue,2
6786729490380243973,america,2
6813863954390139909,backtheblue,2
6813863954390139909,blm,2
6813863954390139909,bluelivesmatter,2
6730943765973992454,republican,2
6730943765973992454,liberaltears,2
6730943765973992454,biden2020,2
6730943765973992454,republicanmemes,2
6730943765973992454,trump,2
6730943765973992454,republicantears,2
6730943765973992454,bluelivesmatter,2
6730943765973992454,trump2020,2
6730943765973992454,trumpmemes,2
6730943765973992454,liberallogic,2
6750707016823768070,policelivesmatter,11
6750707016823768070,bluelivesmatter,11
6750707016823768070,protest,2
6750707016823768070,police,11
6750707016823768070,alllivesmatter,10
6750707016823768070,backtheblue,11
6807074715204256774,policelivesmatter,3
6807074715204256774,bluelivesmatter,3
6832055492978787333,viral,2
6832055492978787333,bluelivesmatter,2
6832055492978787333,fyp,2
6789784955619722246,viral,2
6789784955619722246,why,2
6789784955619722246,xyzbca,2
6789784955619722246,gsp,2
6789784955619722246,alllivesmatter,2
6669388077695827973,foryou,2
6669388077695827973,president,2
6669388077695827973,foryoupage,2
6669388077695827973,fyp,2
6669388077695827973,alllivesmatter,2
6767330720241058822,fyp,3
6767330720241058822,defundthepolice,3
6767330720241058822,backtheblue,3
6767330720241058822,skatepark,2
6767330720241058822,blm,3
6767330720241058822,bluelivesmatter,2
6767330720241058822,bmx,2
6767330720241058822,foryourpage,2
6767330720241058822,foryou,3
6767330720241058822,florida,3
6825436794705921029,police,2
6801706222404813830,backtheblue,2
6853181423676802053,usa,2
6853181423676802053,bluelivesmatter,2
6853181423676802053,america,2
6853181423676802053,xyzcba,2
6853181423676802053,police,2
6853181423676802053,fyp,2
6711863420843820037,greenscreen,2
6711863420843820037,police,2
6711863420843820037,bluelivesmatter,2
6787845463682630661,breonnataylor,3
6787845463682630661,politics,3
6787845463682630661,lebronjames,3
6787845463682630661,blm,3
6787845463682630661,redpill,3
6787845463682630661,kag,3
6787845463682630661,vote,3
6787845463682630661,justice,3
6787845463682630661,trump,3
6787845463682630661,teamtrump,3
6787845463682630661,bluelivesmatter,3
6787845463682630661,lebron,3
6787845463682630661,trump2020,3
6787845463682630661,maga,3
6787845463682630661,donaldtrump,3
6638634668039323654,bluelives,2
6638634668039323654,bluelivesmatters,2
6638634668039323654,godblessamerica,2
6638634668039323654,policelivesmatter,2
6638634668039323654,bluelivesmatter,2
6638634668039323654,police,2
6638634668039323654,fyp,2
6638634668039323654,backtheblue,2
6699601106014635014,foryou,2
6699601106014635014,grow,2
6699601106014635014,blacklivesmatter,2
6699601106014635014,foryoupage,2
6699601106014635014,poc,2
6699601106014635014,bluelivesmatter,2
6699601106014635014,latina,2
6699601106014635014,greenscreen,2
6699601106014635014,whitelivesmatter,2
6699601106014635014,fyp,2
6699601106014635014,alllivesmatter,2
6809452021998175237,fouryoupage,2
6826123806165550085,alllivesmatter,4
6826123806165550085,satan,2
6826123806165550085,fyp,2
6826123806165550085,keepitreal,3
6826123806165550085,dontbefooled,4
6826123806165550085,backtheblue,5
6826123806165550085,bluelivesmatter,3
6826123806165550085,white,3
6826123806165550085,xyzbca,2
6826123806165550085,woke,3
6826123806165550085,black,3
6826123806165550085,devil,2
6826123806165550085,illuminati,4
6826123806165550085,new,2
6826123806165550085,conspiracytheory,2
6722571553693451269,foryou,2
6722571553693451269,america,2
6722571553693451269,fyp,2
6722571553693451269,trending,2
6749696435472024582,maga,2
6844887736383292421,rendőrség,2
6729598046999757829,bluelivesmatter,2
14530289,fyp,2
6847188404229555205,viral,3
6847188404229555205,trump,3
6847188404229555205,policelivesmatter,6
6847188404229555205,police,5
6847188404229555205,fyp,5
6847188404229555205,christian,2
6847188404229555205,military,3
6847188404229555205,backtheblue,4
6847188404229555205,policek9,3
6847188404229555205,bluelivesmatter,3
6847188404229555205,firstresponders,2
6847188404229555205,trump2020,3
6847188404229555205,supportpolice,2
6847188404229555205,firefighter,2
6715174285193102342,lgbt,2
6715174285193102342,punk,2
6715174285193102342,blacklivesmatter,2
6890066772940276742,foryou,7
6890066772940276742,policeoftiktok,7
6890066772940276742,foryoupage,7
6890066772940276742,policelivesmatter,7
6890066772940276742,bluelivesmatter,7
6890066772940276742,foryourpage,6
6890066772940276742,police,7
6890066772940276742,fyp,7
6718529953002161158,duet,2
6718529953002161158,alm,2
6718529953002161158,imwhitelol,2
6718529953002161158,bluelivesmatter,2
6718529953002161158,whitelivesmatter,3
6718529953002161158,racetraitor,2
6718529953002161158,fyp,3
6809792674998469637,oração,2
6809792674998469637,coronavirus,3
6809792674998469637,fechadocombolsonaro,3
6809792674998469637,jesus,6
6809792674998469637,vidasbrancasimportam,12
6809792674998469637,paravoce,7
6809792674998469637,christian,4
6809792674998469637,cristão,3
6809792674998469637,sarawinter,2
6809792674998469637,bolsonaro,2
6809792674998469637,antiantifa,2
6809792674998469637,hospital,2
6809792674998469637,bluelivesmatter,2
